sehirAdikaynak,ilceAdiKaynak,sehirAdiHedef,ilceAdiHedef,mesafe
AKSARAY,AĞAÇÖREN,ADANA,ALADAĞ,0
AKSARAY,AĞAÇÖREN,ADANA,CEYHAN,0
AKSARAY,AĞAÇÖREN,ADANA,ÇUKUROVA,0
AKSARAY,AĞAÇÖREN,ADANA,FEKE,0
AKSARAY,AĞAÇÖREN,ADANA,İMAMOĞLU,0
AKSARAY,AĞAÇÖREN,ADANA,KARAİSALI,0
AKSARAY,AĞAÇÖREN,ADANA,KARATAŞ,0
AKSARAY,AĞAÇÖREN,ADANA,KOZAN,0
AKSARAY,AĞAÇÖREN,ADANA,POZANTI,0
AKSARAY,AĞAÇÖREN,ADANA,SAİMBEYLİ,0
AKSARAY,AĞAÇÖREN,ADANA,SARIÇAM,0
AKSARAY,AĞAÇÖREN,ADANA,SEYHAN,0
AKSARAY,AĞAÇÖREN,ADANA,TUFANBEYLİ,0
AKSARAY,AĞAÇÖREN,ADANA,YUMURTALIK,0
AKSARAY,AĞAÇÖREN,ADANA,YÜREĞİR,0
AKSARAY,AĞAÇÖREN,ADIYAMAN,BESNİ,0
AKSARAY,AĞAÇÖREN,ADIYAMAN,ÇELİKHAN,0
AKSARAY,AĞAÇÖREN,ADIYAMAN,GERGER,0
AKSARAY,AĞAÇÖREN,ADIYAMAN,GÖLBAŞI,0
AKSARAY,AĞAÇÖREN,ADIYAMAN,KAHTA,0
AKSARAY,AĞAÇÖREN,ADIYAMAN,MERKEZ,0
AKSARAY,AĞAÇÖREN,ADIYAMAN,SAMSAT,0
AKSARAY,AĞAÇÖREN,ADIYAMAN,SİNCİK,0
AKSARAY,AĞAÇÖREN,ADIYAMAN,TUT,0
AKSARAY,AĞAÇÖREN,AFYONKARAHİSAR,BAŞMAKÇI,0
AKSARAY,AĞAÇÖREN,AFYONKARAHİSAR,BAYAT,0
AKSARAY,AĞAÇÖREN,AFYONKARAHİSAR,BOLVADİN,0
AKSARAY,AĞAÇÖREN,AFYONKARAHİSAR,ÇAY,0
AKSARAY,AĞAÇÖREN,AFYONKARAHİSAR,ÇOBANLAR,0
AKSARAY,AĞAÇÖREN,AFYONKARAHİSAR,DAZKIRI,0
AKSARAY,AĞAÇÖREN,AFYONKARAHİSAR,DİNAR,0
AKSARAY,AĞAÇÖREN,AFYONKARAHİSAR,EMİRDAĞ,0
AKSARAY,AĞAÇÖREN,AFYONKARAHİSAR,EVCİLER,0
AKSARAY,AĞAÇÖREN,AFYONKARAHİSAR,HOCALAR,0
AKSARAY,AĞAÇÖREN,AFYONKARAHİSAR,İHSANİYE,0
AKSARAY,AĞAÇÖREN,AFYONKARAHİSAR,İSCEHİSAR,0
AKSARAY,AĞAÇÖREN,AFYONKARAHİSAR,KIZILÖREN,0
AKSARAY,AĞAÇÖREN,AFYONKARAHİSAR,MERKEZ,0
AKSARAY,AĞAÇÖREN,AFYONKARAHİSAR,SANDIKLI,0
AKSARAY,AĞAÇÖREN,AFYONKARAHİSAR,SİNANPAŞA,0
AKSARAY,AĞAÇÖREN,AFYONKARAHİSAR,SULTANDAĞI,0
AKSARAY,AĞAÇÖREN,AFYONKARAHİSAR,ŞUHUT,0
AKSARAY,AĞAÇÖREN,AĞRI,DİYADİN,0
AKSARAY,AĞAÇÖREN,AĞRI,DOĞUBAYAZIT,0
AKSARAY,AĞAÇÖREN,AĞRI,ELEŞKİRT,0
AKSARAY,AĞAÇÖREN,AĞRI,HAMUR,0
AKSARAY,AĞAÇÖREN,AĞRI,MERKEZ,0
AKSARAY,AĞAÇÖREN,AĞRI,PATNOS,0
AKSARAY,AĞAÇÖREN,AĞRI,TAŞLIÇAY,0
AKSARAY,AĞAÇÖREN,AĞRI,TUTAK,0
AKSARAY,AĞAÇÖREN,AMASYA,GÖYNÜCEK,0
AKSARAY,AĞAÇÖREN,AMASYA,GÜMÜŞHACIKÖY,0
AKSARAY,AĞAÇÖREN,AMASYA,HAMAMÖZÜ,0
AKSARAY,AĞAÇÖREN,AMASYA,MERKEZ,0
AKSARAY,AĞAÇÖREN,AMASYA,MERZİFON,0
AKSARAY,AĞAÇÖREN,AMASYA,SULUOVA,0
AKSARAY,AĞAÇÖREN,AMASYA,TAŞOVA,0
AKSARAY,AĞAÇÖREN,ANKARA,AKYURT,0
AKSARAY,AĞAÇÖREN,ANKARA,ALTINDAĞ,0
AKSARAY,AĞAÇÖREN,ANKARA,AYAŞ,0
AKSARAY,AĞAÇÖREN,ANKARA,BALA,0
AKSARAY,AĞAÇÖREN,ANKARA,BEYPAZARI,0
AKSARAY,AĞAÇÖREN,ANKARA,ÇAMLIDERE,0
AKSARAY,AĞAÇÖREN,ANKARA,ÇANKAYA,0
AKSARAY,AĞAÇÖREN,ANKARA,ÇUBUK,0
AKSARAY,AĞAÇÖREN,ANKARA,ELMADAĞ,0
AKSARAY,AĞAÇÖREN,ANKARA,ETİMESGUT,0
AKSARAY,AĞAÇÖREN,ANKARA,EVREN,0
AKSARAY,AĞAÇÖREN,ANKARA,GÖLBAŞI,0
AKSARAY,AĞAÇÖREN,ANKARA,GÜDÜL,0
AKSARAY,AĞAÇÖREN,ANKARA,HAYMANA,0
AKSARAY,AĞAÇÖREN,ANKARA,KAHRAMANKAZAN,0
AKSARAY,AĞAÇÖREN,ANKARA,KALECİK,0
AKSARAY,AĞAÇÖREN,ANKARA,KEÇİÖREN,0
AKSARAY,AĞAÇÖREN,ANKARA,KIZILCAHAMAM,0
AKSARAY,AĞAÇÖREN,ANKARA,MAMAK,0
AKSARAY,AĞAÇÖREN,ANKARA,NALLIHAN,0
AKSARAY,AĞAÇÖREN,ANKARA,POLATLI,0
AKSARAY,AĞAÇÖREN,ANKARA,PURSAKLAR,0
AKSARAY,AĞAÇÖREN,ANKARA,SİNCAN,0
AKSARAY,AĞAÇÖREN,ANKARA,ŞEREFLİKOÇHİSAR,0
AKSARAY,AĞAÇÖREN,ANKARA,YENİMAHALLE,0
AKSARAY,AĞAÇÖREN,ANTALYA,AKSEKİ,0
AKSARAY,AĞAÇÖREN,ANTALYA,AKSU,0
AKSARAY,AĞAÇÖREN,ANTALYA,ALANYA,0
AKSARAY,AĞAÇÖREN,ANTALYA,DEMRE,0
AKSARAY,AĞAÇÖREN,ANTALYA,DÖŞEMEALTI,0
AKSARAY,AĞAÇÖREN,ANTALYA,ELMALI,0
AKSARAY,AĞAÇÖREN,ANTALYA,FİNİKE,0
AKSARAY,AĞAÇÖREN,ANTALYA,GAZİPAŞA,0
AKSARAY,AĞAÇÖREN,ANTALYA,GÜNDOĞMUŞ,0
AKSARAY,AĞAÇÖREN,ANTALYA,İBRADI,0
AKSARAY,AĞAÇÖREN,ANTALYA,KAŞ,0
AKSARAY,AĞAÇÖREN,ANTALYA,KEMER,0
AKSARAY,AĞAÇÖREN,ANTALYA,KEPEZ,0
AKSARAY,AĞAÇÖREN,ANTALYA,KONYAALTI,0
AKSARAY,AĞAÇÖREN,ANTALYA,KORKUTELİ,0
AKSARAY,AĞAÇÖREN,ANTALYA,KUMLUCA,0
AKSARAY,AĞAÇÖREN,ANTALYA,MANAVGAT,0
AKSARAY,AĞAÇÖREN,ANTALYA,MURATPAŞA,0
AKSARAY,AĞAÇÖREN,ANTALYA,SERİK,0
AKSARAY,AĞAÇÖREN,ARTVİN,ARDANUÇ,0
AKSARAY,AĞAÇÖREN,ARTVİN,ARHAVİ,0
AKSARAY,AĞAÇÖREN,ARTVİN,BORÇKA,0
AKSARAY,AĞAÇÖREN,ARTVİN,HOPA,0
AKSARAY,AĞAÇÖREN,ARTVİN,KEMALPAŞA,0
AKSARAY,AĞAÇÖREN,ARTVİN,MERKEZ,0
AKSARAY,AĞAÇÖREN,ARTVİN,MURGUL,0
AKSARAY,AĞAÇÖREN,ARTVİN,ŞAVŞAT,0
AKSARAY,AĞAÇÖREN,ARTVİN,YUSUFELİ,0
AKSARAY,AĞAÇÖREN,AYDIN,BOZDOĞAN,0
AKSARAY,AĞAÇÖREN,AYDIN,BUHARKENT,0
AKSARAY,AĞAÇÖREN,AYDIN,ÇİNE,0
AKSARAY,AĞAÇÖREN,AYDIN,DİDİM,0
AKSARAY,AĞAÇÖREN,AYDIN,EFELER,0
AKSARAY,AĞAÇÖREN,AYDIN,GERMENCİK,0
AKSARAY,AĞAÇÖREN,AYDIN,İNCİRLİOVA,0
AKSARAY,AĞAÇÖREN,AYDIN,KARACASU,0
AKSARAY,AĞAÇÖREN,AYDIN,KARPUZLU,0
AKSARAY,AĞAÇÖREN,AYDIN,KOÇARLI,0
AKSARAY,AĞAÇÖREN,AYDIN,KÖŞK,0
AKSARAY,AĞAÇÖREN,AYDIN,KUŞADASI,0
AKSARAY,AĞAÇÖREN,AYDIN,KUYUCAK,0
AKSARAY,AĞAÇÖREN,AYDIN,NAZİLLİ,0
AKSARAY,AĞAÇÖREN,AYDIN,SÖKE,0
AKSARAY,AĞAÇÖREN,AYDIN,SULTANHİSAR,0
AKSARAY,AĞAÇÖREN,AYDIN,YENİPAZAR,0
AKSARAY,AĞAÇÖREN,BALIKESİR,ALTIEYLÜL,0
AKSARAY,AĞAÇÖREN,BALIKESİR,AYVALIK,0
AKSARAY,AĞAÇÖREN,BALIKESİR,BALYA,0
AKSARAY,AĞAÇÖREN,BALIKESİR,BANDIRMA,0
AKSARAY,AĞAÇÖREN,BALIKESİR,BİGADİÇ,0
AKSARAY,AĞAÇÖREN,BALIKESİR,BURHANİYE,0
AKSARAY,AĞAÇÖREN,BALIKESİR,DURSUNBEY,0
AKSARAY,AĞAÇÖREN,BALIKESİR,EDREMİT,0
