sehirAdikaynak,ilceAdiKaynak,sehirAdiHedef,ilceAdiHedef,mesafe
EDİRNE,ENEZ,ADANA,ALADAĞ,0
EDİRNE,ENEZ,ADANA,CEYHAN,0
EDİRNE,ENEZ,ADANA,ÇUKUROVA,0
EDİRNE,ENEZ,ADANA,FEKE,0
EDİRNE,ENEZ,ADANA,İMAMOĞLU,0
EDİRNE,ENEZ,ADANA,KARAİSALI,0
EDİRNE,ENEZ,ADANA,KARATAŞ,0
EDİRNE,ENEZ,ADANA,KOZAN,0
EDİRNE,ENEZ,ADANA,POZANTI,0
EDİRNE,ENEZ,ADANA,SAİMBEYLİ,0
EDİRNE,ENEZ,ADANA,SARIÇAM,0
EDİRNE,ENEZ,ADANA,SEYHAN,0
EDİRNE,ENEZ,ADANA,TUFANBEYLİ,0
EDİRNE,ENEZ,ADANA,YUMURTALIK,0
EDİRNE,ENEZ,ADANA,YÜREĞİR,0
EDİRNE,ENEZ,ADIYAMAN,BESNİ,0
EDİRNE,ENEZ,ADIYAMAN,ÇELİKHAN,0
EDİRNE,ENEZ,ADIYAMAN,GERGER,0
EDİRNE,ENEZ,ADIYAMAN,GÖLBAŞI,0
EDİRNE,ENEZ,ADIYAMAN,KAHTA,0
EDİRNE,ENEZ,ADIYAMAN,MERKEZ,0
EDİRNE,ENEZ,ADIYAMAN,SAMSAT,0
EDİRNE,ENEZ,ADIYAMAN,SİNCİK,0
EDİRNE,ENEZ,ADIYAMAN,TUT,0
EDİRNE,ENEZ,AFYONKARAHİSAR,BAŞMAKÇI,0
EDİRNE,ENEZ,AFYONKARAHİSAR,BAYAT,0
EDİRNE,ENEZ,AFYONKARAHİSAR,BOLVADİN,0
EDİRNE,ENEZ,AFYONKARAHİSAR,ÇAY,0
EDİRNE,ENEZ,AFYONKARAHİSAR,ÇOBANLAR,0
EDİRNE,ENEZ,AFYONKARAHİSAR,DAZKIRI,0
EDİRNE,ENEZ,AFYONKARAHİSAR,DİNAR,0
EDİRNE,ENEZ,AFYONKARAHİSAR,EMİRDAĞ,0
EDİRNE,ENEZ,AFYONKARAHİSAR,EVCİLER,0
EDİRNE,ENEZ,AFYONKARAHİSAR,HOCALAR,0
EDİRNE,ENEZ,AFYONKARAHİSAR,İHSANİYE,0
EDİRNE,ENEZ,AFYONKARAHİSAR,İSCEHİSAR,0
EDİRNE,ENEZ,AFYONKARAHİSAR,KIZILÖREN,0
EDİRNE,ENEZ,AFYONKARAHİSAR,MERKEZ,0
EDİRNE,ENEZ,AFYONKARAHİSAR,SANDIKLI,0
EDİRNE,ENEZ,AFYONKARAHİSAR,SİNANPAŞA,0
EDİRNE,ENEZ,AFYONKARAHİSAR,SULTANDAĞI,0
EDİRNE,ENEZ,AFYONKARAHİSAR,ŞUHUT,0
EDİRNE,ENEZ,AĞRI,DİYADİN,0
EDİRNE,ENEZ,AĞRI,DOĞUBAYAZIT,0
EDİRNE,ENEZ,AĞRI,ELEŞKİRT,0
EDİRNE,ENEZ,AĞRI,HAMUR,0
EDİRNE,ENEZ,AĞRI,MERKEZ,0
EDİRNE,ENEZ,AĞRI,PATNOS,0
EDİRNE,ENEZ,AĞRI,TAŞLIÇAY,0
EDİRNE,ENEZ,AĞRI,TUTAK,0
EDİRNE,ENEZ,AMASYA,GÖYNÜCEK,0
EDİRNE,ENEZ,AMASYA,GÜMÜŞHACIKÖY,0
EDİRNE,ENEZ,AMASYA,HAMAMÖZÜ,0
EDİRNE,ENEZ,AMASYA,MERKEZ,0
EDİRNE,ENEZ,AMASYA,MERZİFON,0
EDİRNE,ENEZ,AMASYA,SULUOVA,0
EDİRNE,ENEZ,AMASYA,TAŞOVA,0
EDİRNE,ENEZ,ANKARA,AKYURT,0
EDİRNE,ENEZ,ANKARA,ALTINDAĞ,0
EDİRNE,ENEZ,ANKARA,AYAŞ,0
EDİRNE,ENEZ,ANKARA,BALA,0
EDİRNE,ENEZ,ANKARA,BEYPAZARI,0
EDİRNE,ENEZ,ANKARA,ÇAMLIDERE,0
EDİRNE,ENEZ,ANKARA,ÇANKAYA,0
EDİRNE,ENEZ,ANKARA,ÇUBUK,0
EDİRNE,ENEZ,ANKARA,ELMADAĞ,0
EDİRNE,ENEZ,ANKARA,ETİMESGUT,0
EDİRNE,ENEZ,ANKARA,EVREN,0
EDİRNE,ENEZ,ANKARA,GÖLBAŞI,0
EDİRNE,ENEZ,ANKARA,GÜDÜL,0
EDİRNE,ENEZ,ANKARA,HAYMANA,0
EDİRNE,ENEZ,ANKARA,KAHRAMANKAZAN,0
EDİRNE,ENEZ,ANKARA,KALECİK,0
EDİRNE,ENEZ,ANKARA,KEÇİÖREN,0
EDİRNE,ENEZ,ANKARA,KIZILCAHAMAM,0
EDİRNE,ENEZ,ANKARA,MAMAK,0
EDİRNE,ENEZ,ANKARA,NALLIHAN,0
EDİRNE,ENEZ,ANKARA,POLATLI,0
