sehirAdikaynak,ilceAdiKaynak,sehirAdiHedef,ilceAdiHedef,mesafe
ISPARTA,AKSU,ADANA,ALADAĞ,571
ISPARTA,AKSU,ADANA,CEYHAN,623
ISPARTA,AKSU,ADANA,ÇUKUROVA,526
ISPARTA,AKSU,ADANA,FEKE,
ISPARTA,AKSU,ADANA,İMAMOĞLU,
ISPARTA,AKSU,ADANA,KARAİSALI,
ISPARTA,AKSU,ADANA,KARATAŞ,
ISPARTA,AKSU,ADANA,KOZAN,647
ISPARTA,AKSU,ADANA,POZANTI,
ISPARTA,AKSU,ADANA,SAİMBEYLİ,639
ISPARTA,AKSU,ADANA,SARIÇAM,
ISPARTA,AKSU,ADANA,SEYHAN,540
ISPARTA,AKSU,ADANA,TUFANBEYLİ,
ISPARTA,AKSU,ADANA,YUMURTALIK,
ISPARTA,AKSU,ADANA,YÜREĞİR,535
ISPARTA,AKSU,ADIYAMAN,BESNİ,830
ISPARTA,AKSU,ADIYAMAN,ÇELİKHAN,
ISPARTA,AKSU,ADIYAMAN,GERGER,
ISPARTA,AKSU,ADIYAMAN,GÖLBAŞI,795
ISPARTA,AKSU,ADIYAMAN,KAHTA,895
ISPARTA,AKSU,ADIYAMAN,MERKEZ,
ISPARTA,AKSU,ADIYAMAN,SAMSAT,
ISPARTA,AKSU,ADIYAMAN,SİNCİK,
ISPARTA,AKSU,ADIYAMAN,TUT,
ISPARTA,AKSU,AFYONKARAHİSAR,BAŞMAKÇI,130
ISPARTA,AKSU,AFYONKARAHİSAR,BAYAT,216
ISPARTA,AKSU,AFYONKARAHİSAR,BOLVADİN,162
ISPARTA,AKSU,AFYONKARAHİSAR,ÇAY,147
ISPARTA,AKSU,AFYONKARAHİSAR,ÇOBANLAR,
ISPARTA,AKSU,AFYONKARAHİSAR,DAZKIRI,
ISPARTA,AKSU,AFYONKARAHİSAR,DİNAR,108
ISPARTA,AKSU,AFYONKARAHİSAR,EMİRDAĞ,
ISPARTA,AKSU,AFYONKARAHİSAR,EVCİLER,132
ISPARTA,AKSU,AFYONKARAHİSAR,HOCALAR,
ISPARTA,AKSU,AFYONKARAHİSAR,İHSANİYE,200
ISPARTA,AKSU,AFYONKARAHİSAR,İSCEHİSAR,
ISPARTA,AKSU,AFYONKARAHİSAR,KIZILÖREN,
ISPARTA,AKSU,AFYONKARAHİSAR,MERKEZ,
ISPARTA,AKSU,AFYONKARAHİSAR,SANDIKLI,153
ISPARTA,AKSU,AFYONKARAHİSAR,SİNANPAŞA,
ISPARTA,AKSU,AFYONKARAHİSAR,SULTANDAĞI,145
ISPARTA,AKSU,AFYONKARAHİSAR,ŞUHUT,134
ISPARTA,AKSU,AĞRI,DİYADİN,
ISPARTA,AKSU,AĞRI,DOĞUBAYAZIT,
ISPARTA,AKSU,AĞRI,ELEŞKİRT,
ISPARTA,AKSU,AĞRI,HAMUR,
ISPARTA,AKSU,AĞRI,MERKEZ,
ISPARTA,AKSU,AĞRI,PATNOS,1417
ISPARTA,AKSU,AĞRI,TAŞLIÇAY,
ISPARTA,AKSU,AĞRI,TUTAK,
ISPARTA,AKSU,AMASYA,GÖYNÜCEK,
ISPARTA,AKSU,AMASYA,GÜMÜŞHACIKÖY,
ISPARTA,AKSU,AMASYA,HAMAMÖZÜ,
ISPARTA,AKSU,AMASYA,MERKEZ,
ISPARTA,AKSU,AMASYA,MERZİFON,
ISPARTA,AKSU,AMASYA,SULUOVA,
