sehirAdikaynak,ilceAdiKaynak,sehirAdiHedef,ilceAdiHedef,mesafe
ZONGULDAK,ALAPLI,ADANA,ALADAĞ,740
ZONGULDAK,ALAPLI,ADANA,CEYHAN,818
ZONGULDAK,ALAPLI,ADANA,ÇUKUROVA,769
ZONGULDAK,ALAPLI,ADANA,FEKE,779
ZONGULDAK,ALAPLI,ADANA,İMAMOĞLU,815
ZONGULDAK,ALAPLI,ADANA,KARAİSALI,894
ZONGULDAK,ALAPLI,ADANA,KARATAŞ,827
ZONGULDAK,ALAPLI,ADANA,KOZAN,843
ZONGULDAK,ALAPLI,ADANA,POZANTI,674
ZONGULDAK,ALAPLI,ADANA,SAİMBEYLİ,809
ZONGULDAK,ALAPLI,ADANA,SARIÇAM,800
ZONGULDAK,ALAPLI,ADANA,SEYHAN,775
ZONGULDAK,ALAPLI,ADANA,TUFANBEYLİ,729
ZONGULDAK,ALAPLI,ADANA,YUMURTALIK,849
ZONGULDAK,ALAPLI,ADANA,YÜREĞİR,777
ZONGULDAK,ALAPLI,ADIYAMAN,BESNİ,1059
ZONGULDAK,ALAPLI,ADIYAMAN,ÇELİKHAN,1110
ZONGULDAK,ALAPLI,ADIYAMAN,GERGER,1199
ZONGULDAK,ALAPLI,ADIYAMAN,GÖLBAŞI,1034
ZONGULDAK,ALAPLI,ADIYAMAN,KAHTA,1131
ZONGULDAK,ALAPLI,ADIYAMAN,MERKEZ,
ZONGULDAK,ALAPLI,ADIYAMAN,SAMSAT,1146
ZONGULDAK,ALAPLI,ADIYAMAN,SİNCİK,1165
ZONGULDAK,ALAPLI,ADIYAMAN,TUT,1065
ZONGULDAK,ALAPLI,AFYONKARAHİSAR,BAŞMAKÇI,534
ZONGULDAK,ALAPLI,AFYONKARAHİSAR,BAYAT,472
ZONGULDAK,ALAPLI,AFYONKARAHİSAR,BOLVADİN,451
ZONGULDAK,ALAPLI,AFYONKARAHİSAR,ÇAY,459
ZONGULDAK,ALAPLI,AFYONKARAHİSAR,ÇOBANLAR,519
ZONGULDAK,ALAPLI,AFYONKARAHİSAR,DAZKIRI,552
ZONGULDAK,ALAPLI,AFYONKARAHİSAR,DİNAR,510
ZONGULDAK,ALAPLI,AFYONKARAHİSAR,EMİRDAĞ,406
ZONGULDAK,ALAPLI,AFYONKARAHİSAR,EVCİLER,545
ZONGULDAK,ALAPLI,AFYONKARAHİSAR,HOCALAR,468
ZONGULDAK,ALAPLI,AFYONKARAHİSAR,İHSANİYE,394
ZONGULDAK,ALAPLI,AFYONKARAHİSAR,İSCEHİSAR,495
ZONGULDAK,ALAPLI,AFYONKARAHİSAR,KIZILÖREN,498
ZONGULDAK,ALAPLI,AFYONKARAHİSAR,MERKEZ,437
ZONGULDAK,ALAPLI,AFYONKARAHİSAR,SANDIKLI,464
ZONGULDAK,ALAPLI,AFYONKARAHİSAR,SİNANPAŞA,
ZONGULDAK,ALAPLI,AFYONKARAHİSAR,SULTANDAĞI,531
ZONGULDAK,ALAPLI,AFYONKARAHİSAR,ŞUHUT,454
ZONGULDAK,ALAPLI,AĞRI,DİYADİN,1314
ZONGULDAK,ALAPLI,AĞRI,DOĞUBAYAZIT,
ZONGULDAK,ALAPLI,AĞRI,ELEŞKİRT,1224
ZONGULDAK,ALAPLI,AĞRI,HAMUR,1269
ZONGULDAK,ALAPLI,AĞRI,MERKEZ,
ZONGULDAK,ALAPLI,AĞRI,PATNOS,1301
ZONGULDAK,ALAPLI,AĞRI,TAŞLIÇAY,1317
ZONGULDAK,ALAPLI,AĞRI,TUTAK,1263
ZONGULDAK,ALAPLI,AMASYA,GÖYNÜCEK,579
ZONGULDAK,ALAPLI,AMASYA,GÜMÜŞHACIKÖY,452
ZONGULDAK,ALAPLI,AMASYA,HAMAMÖZÜ,449
ZONGULDAK,ALAPLI,AMASYA,MERKEZ,519
ZONGULDAK,ALAPLI,AMASYA,MERZİFON,472
ZONGULDAK,ALAPLI,AMASYA,SULUOVA,495
