sehirAdikaynak,ilceAdiKaynak,sehirAdiHedef,ilceAdiHedef,mesafe
BURDUR,AĞLASUN,ADANA,ALADAĞ,636
BURDUR,AĞLASUN,ADANA,CEYHAN,704
BURDUR,AĞLASUN,ADANA,ÇUKUROVA,645
BURDUR,AĞLASUN,ADANA,FEKE,761
BURDUR,AĞLASUN,ADANA,İMAMOĞLU,686
BURDUR,AĞLASUN,ADANA,KARAİSALI,763
BURDUR,AĞLASUN,ADANA,KARATAŞ,694
BURDUR,AĞLASUN,ADANA,KOZAN,711
BURDUR,AĞLASUN,ADANA,POZANTI,562
BURDUR,AĞLASUN,ADANA,SAİMBEYLİ,795
BURDUR,AĞLASUN,ADANA,SARIÇAM,669
BURDUR,AĞLASUN,ADANA,SEYHAN,652
BURDUR,AĞLASUN,ADANA,TUFANBEYLİ,726
BURDUR,AĞLASUN,ADANA,YUMURTALIK,718
BURDUR,AĞLASUN,ADANA,YÜREĞİR,646
BURDUR,AĞLASUN,ADIYAMAN,BESNİ,929
BURDUR,AĞLASUN,ADIYAMAN,ÇELİKHAN,979
BURDUR,AĞLASUN,ADIYAMAN,GERGER,1068
BURDUR,AĞLASUN,ADIYAMAN,GÖLBAŞI,904
BURDUR,AĞLASUN,ADIYAMAN,KAHTA,1001
BURDUR,AĞLASUN,ADIYAMAN,MERKEZ,
BURDUR,AĞLASUN,ADIYAMAN,SAMSAT,1015
BURDUR,AĞLASUN,ADIYAMAN,SİNCİK,1036
BURDUR,AĞLASUN,ADIYAMAN,TUT,936
BURDUR,AĞLASUN,AFYONKARAHİSAR,BAŞMAKÇI,112
BURDUR,AĞLASUN,AFYONKARAHİSAR,BAYAT,243
BURDUR,AĞLASUN,AFYONKARAHİSAR,BOLVADİN,205
BURDUR,AĞLASUN,AFYONKARAHİSAR,ÇAY,179
BURDUR,AĞLASUN,AFYONKARAHİSAR,ÇOBANLAR,208
BURDUR,AĞLASUN,AFYONKARAHİSAR,DAZKIRI,122
BURDUR,AĞLASUN,AFYONKARAHİSAR,DİNAR,92
BURDUR,AĞLASUN,AFYONKARAHİSAR,EMİRDAĞ,230
BURDUR,AĞLASUN,AFYONKARAHİSAR,EVCİLER,116
BURDUR,AĞLASUN,AFYONKARAHİSAR,HOCALAR,170
BURDUR,AĞLASUN,AFYONKARAHİSAR,İHSANİYE,224
BURDUR,AĞLASUN,AFYONKARAHİSAR,İSCEHİSAR,219
BURDUR,AĞLASUN,AFYONKARAHİSAR,KIZILÖREN,114
BURDUR,AĞLASUN,AFYONKARAHİSAR,MERKEZ,
BURDUR,AĞLASUN,AFYONKARAHİSAR,SANDIKLI,135
BURDUR,AĞLASUN,AFYONKARAHİSAR,SİNANPAŞA,
BURDUR,AĞLASUN,AFYONKARAHİSAR,SULTANDAĞI,211
BURDUR,AĞLASUN,AFYONKARAHİSAR,ŞUHUT,170
BURDUR,AĞLASUN,AĞRI,DİYADİN,1455
BURDUR,AĞLASUN,AĞRI,DOĞUBAYAZIT,
BURDUR,AĞLASUN,AĞRI,ELEŞKİRT,1361
BURDUR,AĞLASUN,AĞRI,HAMUR,1585
BURDUR,AĞLASUN,AĞRI,MERKEZ,
BURDUR,AĞLASUN,AĞRI,PATNOS,1522
BURDUR,AĞLASUN,AĞRI,TAŞLIÇAY,1441
BURDUR,AĞLASUN,AĞRI,TUTAK,1560
BURDUR,AĞLASUN,AMASYA,GÖYNÜCEK,741
BURDUR,AĞLASUN,AMASYA,GÜMÜŞHACIKÖY,772
