sehirAdikaynak,ilceAdiKaynak,sehirAdiHedef,ilceAdiHedef,mesafe
OSMANİYE,BAHÇE,ADANA,ALADAĞ,166
OSMANİYE,BAHÇE,ADANA,CEYHAN,85
OSMANİYE,BAHÇE,ADANA,ÇUKUROVA,129
OSMANİYE,BAHÇE,ADANA,FEKE,157
OSMANİYE,BAHÇE,ADANA,İMAMOĞLU,110
OSMANİYE,BAHÇE,ADANA,KARAİSALI,175
OSMANİYE,BAHÇE,ADANA,KARATAŞ,155
OSMANİYE,BAHÇE,ADANA,KOZAN,115
OSMANİYE,BAHÇE,ADANA,POZANTI,222
OSMANİYE,BAHÇE,ADANA,SAİMBEYLİ,196
OSMANİYE,BAHÇE,ADANA,SARIÇAM,136
OSMANİYE,BAHÇE,ADANA,SEYHAN,129
OSMANİYE,BAHÇE,ADANA,TUFANBEYLİ,207
OSMANİYE,BAHÇE,ADANA,YUMURTALIK,107
OSMANİYE,BAHÇE,ADANA,YÜREĞİR,129
OSMANİYE,BAHÇE,ADIYAMAN,BESNİ,178
OSMANİYE,BAHÇE,ADIYAMAN,ÇELİKHAN,229
OSMANİYE,BAHÇE,ADIYAMAN,GERGER,316
OSMANİYE,BAHÇE,ADIYAMAN,GÖLBAŞI,153
OSMANİYE,BAHÇE,ADIYAMAN,KAHTA,250
OSMANİYE,BAHÇE,ADIYAMAN,MERKEZ,208
OSMANİYE,BAHÇE,ADIYAMAN,SAMSAT,265
OSMANİYE,BAHÇE,ADIYAMAN,SİNCİK,273
OSMANİYE,BAHÇE,ADIYAMAN,TUT,185
OSMANİYE,BAHÇE,AFYONKARAHİSAR,BAŞMAKÇI,771
OSMANİYE,BAHÇE,AFYONKARAHİSAR,BAYAT,697
OSMANİYE,BAHÇE,AFYONKARAHİSAR,BOLVADİN,662
OSMANİYE,BAHÇE,AFYONKARAHİSAR,ÇAY,640
OSMANİYE,BAHÇE,AFYONKARAHİSAR,ÇOBANLAR,670
OSMANİYE,BAHÇE,AFYONKARAHİSAR,DAZKIRI,786
OSMANİYE,BAHÇE,AFYONKARAHİSAR,DİNAR,746
OSMANİYE,BAHÇE,AFYONKARAHİSAR,EMİRDAĞ,696
OSMANİYE,BAHÇE,AFYONKARAHİSAR,EVCİLER,774
OSMANİYE,BAHÇE,AFYONKARAHİSAR,HOCALAR,790
OSMANİYE,BAHÇE,AFYONKARAHİSAR,İHSANİYE,734
OSMANİYE,BAHÇE,AFYONKARAHİSAR,İSCEHİSAR,710
OSMANİYE,BAHÇE,AFYONKARAHİSAR,KIZILÖREN,757
OSMANİYE,BAHÇE,AFYONKARAHİSAR,MERKEZ,690
OSMANİYE,BAHÇE,AFYONKARAHİSAR,SANDIKLI,756
OSMANİYE,BAHÇE,AFYONKARAHİSAR,SİNANPAŞA,
OSMANİYE,BAHÇE,AFYONKARAHİSAR,SULTANDAĞI,621
OSMANİYE,BAHÇE,AFYONKARAHİSAR,ŞUHUT,702
OSMANİYE,BAHÇE,AĞRI,DİYADİN,848
OSMANİYE,BAHÇE,AĞRI,DOĞUBAYAZIT,
OSMANİYE,BAHÇE,AĞRI,ELEŞKİRT,850
OSMANİYE,BAHÇE,AĞRI,HAMUR,835
OSMANİYE,BAHÇE,AĞRI,MERKEZ,
OSMANİYE,BAHÇE,AĞRI,PATNOS,772
OSMANİYE,BAHÇE,AĞRI,TAŞLIÇAY,879
OSMANİYE,BAHÇE,AĞRI,TUTAK,810
OSMANİYE,BAHÇE,AMASYA,GÖYNÜCEK,678
OSMANİYE,BAHÇE,AMASYA,GÜMÜŞHACIKÖY,644
OSMANİYE,BAHÇE,AMASYA,HAMAMÖZÜ,714
OSMANİYE,BAHÇE,AMASYA,MERKEZ,581
OSMANİYE,BAHÇE,AMASYA,MERZİFON,741
OSMANİYE,BAHÇE,AMASYA,SULUOVA,606
OSMANİYE,BAHÇE,AMASYA,TAŞOVA,585
OSMANİYE,BAHÇE,ANKARA,AKYURT,
OSMANİYE,BAHÇE,ANKARA,ALTINDAĞ,607
OSMANİYE,BAHÇE,ANKARA,AYAŞ,679
OSMANİYE,BAHÇE,ANKARA,BALA,569
OSMANİYE,BAHÇE,ANKARA,BEYPAZARI,708
OSMANİYE,BAHÇE,ANKARA,ÇAMLIDERE,716
OSMANİYE,BAHÇE,ANKARA,ÇANKAYA,611
OSMANİYE,BAHÇE,ANKARA,ÇUBUK,665
OSMANİYE,BAHÇE,ANKARA,ELMADAĞ,643
OSMANİYE,BAHÇE,ANKARA,ETİMESGUT,616
OSMANİYE,BAHÇE,ANKARA,EVREN,483
OSMANİYE,BAHÇE,ANKARA,GÖLBAŞI,588
OSMANİYE,BAHÇE,ANKARA,GÜDÜL,723
OSMANİYE,BAHÇE,ANKARA,HAYMANA,583
OSMANİYE,BAHÇE,ANKARA,KAHRAMANKAZAN,
OSMANİYE,BAHÇE,ANKARA,KALECİK,617
OSMANİYE,BAHÇE,ANKARA,KEÇİÖREN,609
OSMANİYE,BAHÇE,ANKARA,KIZILCAHAMAM,693
OSMANİYE,BAHÇE,ANKARA,MAMAK,620
OSMANİYE,BAHÇE,ANKARA,NALLIHAN,766
OSMANİYE,BAHÇE,ANKARA,POLATLI,633
OSMANİYE,BAHÇE,ANKARA,PURSAKLAR,649
OSMANİYE,BAHÇE,ANKARA,SİNCAN,643
OSMANİYE,BAHÇE,ANKARA,ŞEREFLİKOÇHİSAR,459
OSMANİYE,BAHÇE,ANKARA,YENİMAHALLE,630
OSMANİYE,BAHÇE,ANTALYA,AKSEKİ,
OSMANİYE,BAHÇE,ANTALYA,AKSU,
OSMANİYE,BAHÇE,ANTALYA,ALANYA,539
OSMANİYE,BAHÇE,ANTALYA,DEMRE,882
OSMANİYE,BAHÇE,ANTALYA,DÖŞEMEALTI,702
OSMANİYE,BAHÇE,ANTALYA,ELMALI,795
OSMANİYE,BAHÇE,ANTALYA,FİNİKE,899
OSMANİYE,BAHÇE,ANTALYA,GAZİPAŞA,506
OSMANİYE,BAHÇE,ANTALYA,GÜNDOĞMUŞ,584
OSMANİYE,BAHÇE,ANTALYA,İBRADI,
OSMANİYE,BAHÇE,ANTALYA,KAŞ,872
OSMANİYE,BAHÇE,ANTALYA,KEMER,785
OSMANİYE,BAHÇE,ANTALYA,KEPEZ,649
OSMANİYE,BAHÇE,ANTALYA,KONYAALTI,708
OSMANİYE,BAHÇE,ANTALYA,KORKUTELİ,830
OSMANİYE,BAHÇE,ANTALYA,KUMLUCA,837
OSMANİYE,BAHÇE,ANTALYA,MANAVGAT,667
OSMANİYE,BAHÇE,ANTALYA,MURATPAŞA,767
OSMANİYE,BAHÇE,ANTALYA,SERİK,702
OSMANİYE,BAHÇE,ARTVİN,ARDANUÇ,
OSMANİYE,BAHÇE,ARTVİN,ARHAVİ,
OSMANİYE,BAHÇE,ARTVİN,BORÇKA,994
OSMANİYE,BAHÇE,ARTVİN,HOPA,940
OSMANİYE,BAHÇE,ARTVİN,KEMALPAŞA,
OSMANİYE,BAHÇE,ARTVİN,MERKEZ,
OSMANİYE,BAHÇE,ARTVİN,MURGUL,
OSMANİYE,BAHÇE,ARTVİN,ŞAVŞAT,928
OSMANİYE,BAHÇE,ARTVİN,YUSUFELİ,830
OSMANİYE,BAHÇE,AYDIN,BOZDOĞAN,962
OSMANİYE,BAHÇE,AYDIN,BUHARKENT,
OSMANİYE,BAHÇE,AYDIN,ÇİNE,1013
OSMANİYE,BAHÇE,AYDIN,DİDİM,
OSMANİYE,BAHÇE,AYDIN,EFELER,
OSMANİYE,BAHÇE,AYDIN,GERMENCİK,1000
OSMANİYE,BAHÇE,AYDIN,İNCİRLİOVA,989
OSMANİYE,BAHÇE,AYDIN,KARACASU,937
OSMANİYE,BAHÇE,AYDIN,KARPUZLU,1013
OSMANİYE,BAHÇE,AYDIN,KOÇARLI,999
OSMANİYE,BAHÇE,AYDIN,KÖŞK,959
OSMANİYE,BAHÇE,AYDIN,KUŞADASI,1037
OSMANİYE,BAHÇE,AYDIN,KUYUCAK,921
OSMANİYE,BAHÇE,AYDIN,NAZİLLİ,933
OSMANİYE,BAHÇE,AYDIN,SÖKE,1024
OSMANİYE,BAHÇE,AYDIN,SULTANHİSAR,949
OSMANİYE,BAHÇE,AYDIN,YENİPAZAR,953
OSMANİYE,BAHÇE,BALIKESİR,ALTIEYLÜL,
OSMANİYE,BAHÇE,BALIKESİR,AYVALIK,
OSMANİYE,BAHÇE,BALIKESİR,BALYA,1124
OSMANİYE,BAHÇE,BALIKESİR,BANDIRMA,1091
OSMANİYE,BAHÇE,BALIKESİR,BİGADİÇ,1013
OSMANİYE,BAHÇE,BALIKESİR,BURHANİYE,1122
OSMANİYE,BAHÇE,BALIKESİR,DURSUNBEY,944
OSMANİYE,BAHÇE,BALIKESİR,EDREMİT,1118
OSMANİYE,BAHÇE,BALIKESİR,ERDEK,1080
OSMANİYE,BAHÇE,BALIKESİR,GÖMEÇ,1130
OSMANİYE,BAHÇE,BALIKESİR,GÖNEN,
OSMANİYE,BAHÇE,BALIKESİR,HAVRAN,1104
OSMANİYE,BAHÇE,BALIKESİR,İVRİNDİ,1062
OSMANİYE,BAHÇE,BALIKESİR,KARESİ,
OSMANİYE,BAHÇE,BALIKESİR,KEPSUT,997
OSMANİYE,BAHÇE,BALIKESİR,MANYAS,1092
OSMANİYE,BAHÇE,BALIKESİR,MARMARA,
OSMANİYE,BAHÇE,BALIKESİR,SAVAŞTEPE,1055
