sehirAdikaynak,ilceAdiKaynak,sehirAdiHedef,ilceAdiHedef,mesafe
ANKARA,AKYURT,ADANA,ALADAĞ,503
ANKARA,AKYURT,ADANA,CEYHAN,579
ANKARA,AKYURT,ADANA,ÇUKUROVA,537
ANKARA,AKYURT,ADANA,FEKE,487
ANKARA,AKYURT,ADANA,İMAMOĞLU,577
ANKARA,AKYURT,ADANA,KARAİSALI,551
ANKARA,AKYURT,ADANA,KARATAŞ,585
ANKARA,AKYURT,ADANA,KOZAN,602
ANKARA,AKYURT,ADANA,POZANTI,435
ANKARA,AKYURT,ADANA,SAİMBEYLİ,551
ANKARA,AKYURT,ADANA,SARIÇAM,558
ANKARA,AKYURT,ADANA,SEYHAN,537
ANKARA,AKYURT,ADANA,TUFANBEYLİ,487
ANKARA,AKYURT,ADANA,YUMURTALIK,608
ANKARA,AKYURT,ADANA,YÜREĞİR,537
ANKARA,AKYURT,ADIYAMAN,BESNİ,820
ANKARA,AKYURT,ADIYAMAN,ÇELİKHAN,870
ANKARA,AKYURT,ADIYAMAN,GERGER,769
ANKARA,AKYURT,ADIYAMAN,GÖLBAŞI,796
ANKARA,AKYURT,ADIYAMAN,KAHTA,779
ANKARA,AKYURT,ADIYAMAN,MERKEZ,
ANKARA,AKYURT,ADIYAMAN,SAMSAT,907
ANKARA,AKYURT,ADIYAMAN,SİNCİK,765
ANKARA,AKYURT,ADIYAMAN,TUT,827
ANKARA,AKYURT,AFYONKARAHİSAR,BAŞMAKÇI,425
ANKARA,AKYURT,AFYONKARAHİSAR,BAYAT,260
ANKARA,AKYURT,AFYONKARAHİSAR,BOLVADİN,284
ANKARA,AKYURT,AFYONKARAHİSAR,ÇAY,297
ANKARA,AKYURT,AFYONKARAHİSAR,ÇOBANLAR,306
ANKARA,AKYURT,AFYONKARAHİSAR,DAZKIRI,434
ANKARA,AKYURT,AFYONKARAHİSAR,DİNAR,400
ANKARA,AKYURT,AFYONKARAHİSAR,EMİRDAĞ,244
ANKARA,AKYURT,AFYONKARAHİSAR,EVCİLER,429
ANKARA,AKYURT,AFYONKARAHİSAR,HOCALAR,402
ANKARA,AKYURT,AFYONKARAHİSAR,İHSANİYE,339
ANKARA,AKYURT,AFYONKARAHİSAR,İSCEHİSAR,283
ANKARA,AKYURT,AFYONKARAHİSAR,KIZILÖREN,394
ANKARA,AKYURT,AFYONKARAHİSAR,MERKEZ,303
ANKARA,AKYURT,AFYONKARAHİSAR,SANDIKLI,367
ANKARA,AKYURT,AFYONKARAHİSAR,SİNANPAŞA,
ANKARA,AKYURT,AFYONKARAHİSAR,SULTANDAĞI,318
ANKARA,AKYURT,AFYONKARAHİSAR,ŞUHUT,331
ANKARA,AKYURT,AĞRI,DİYADİN,1111
ANKARA,AKYURT,AĞRI,DOĞUBAYAZIT,
ANKARA,AKYURT,AĞRI,ELEŞKİRT,1019
ANKARA,AKYURT,AĞRI,HAMUR,1064
ANKARA,AKYURT,AĞRI,MERKEZ,1144
ANKARA,AKYURT,AĞRI,PATNOS,1096
ANKARA,AKYURT,AĞRI,TAŞLIÇAY,1082
ANKARA,AKYURT,AĞRI,TUTAK,1055
ANKARA,AKYURT,AMASYA,GÖYNÜCEK,284
ANKARA,AKYURT,AMASYA,GÜMÜŞHACIKÖY,302
ANKARA,AKYURT,AMASYA,HAMAMÖZÜ,235
