sehirAdikaynak,ilceAdiKaynak,sehirAdiHedef,ilceAdiHedef,mesafe
KARS,AKYAKA,ADANA,ALADAĞ,1106
KARS,AKYAKA,ADANA,CEYHAN,1023
KARS,AKYAKA,ADANA,ÇUKUROVA,1070
KARS,AKYAKA,ADANA,FEKE,1008
KARS,AKYAKA,ADANA,İMAMOĞLU,1059
KARS,AKYAKA,ADANA,KARAİSALI,1007
KARS,AKYAKA,ADANA,KARATAŞ,1114
KARS,AKYAKA,ADANA,KOZAN,1084
KARS,AKYAKA,ADANA,POZANTI,1120
KARS,AKYAKA,ADANA,SAİMBEYLİ,974
KARS,AKYAKA,ADANA,SARIÇAM,1065
KARS,AKYAKA,ADANA,SEYHAN,1065
KARS,AKYAKA,ADANA,TUFANBEYLİ,945
KARS,AKYAKA,ADANA,YUMURTALIK,1046
KARS,AKYAKA,ADANA,YÜREĞİR,1066
KARS,AKYAKA,ADIYAMAN,BESNİ,824
KARS,AKYAKA,ADIYAMAN,ÇELİKHAN,748
KARS,AKYAKA,ADIYAMAN,GERGER,759
KARS,AKYAKA,ADIYAMAN,GÖLBAŞI,798
KARS,AKYAKA,ADIYAMAN,KAHTA,790
KARS,AKYAKA,ADIYAMAN,MERKEZ,
KARS,AKYAKA,ADIYAMAN,SAMSAT,864
KARS,AKYAKA,ADIYAMAN,SİNCİK,770
KARS,AKYAKA,ADIYAMAN,TUT,830
KARS,AKYAKA,AFYONKARAHİSAR,BAŞMAKÇI,1528
KARS,AKYAKA,AFYONKARAHİSAR,BAYAT,1361
KARS,AKYAKA,AFYONKARAHİSAR,BOLVADİN,1384
KARS,AKYAKA,AFYONKARAHİSAR,ÇAY,1395
KARS,AKYAKA,AFYONKARAHİSAR,ÇOBANLAR,1408
KARS,AKYAKA,AFYONKARAHİSAR,DAZKIRI,1537
KARS,AKYAKA,AFYONKARAHİSAR,DİNAR,1499
KARS,AKYAKA,AFYONKARAHİSAR,EMİRDAĞ,1341
KARS,AKYAKA,AFYONKARAHİSAR,EVCİLER,1531
KARS,AKYAKA,AFYONKARAHİSAR,HOCALAR,1505
KARS,AKYAKA,AFYONKARAHİSAR,İHSANİYE,1442
KARS,AKYAKA,AFYONKARAHİSAR,İSCEHİSAR,1385
KARS,AKYAKA,AFYONKARAHİSAR,KIZILÖREN,1496
KARS,AKYAKA,AFYONKARAHİSAR,MERKEZ,
KARS,AKYAKA,AFYONKARAHİSAR,SANDIKLI,1469
KARS,AKYAKA,AFYONKARAHİSAR,SİNANPAŞA,
KARS,AKYAKA,AFYONKARAHİSAR,SULTANDAĞI,1336
KARS,AKYAKA,AFYONKARAHİSAR,ŞUHUT,1429
KARS,AKYAKA,AĞRI,DİYADİN,213
KARS,AKYAKA,AĞRI,DOĞUBAYAZIT,205
KARS,AKYAKA,AĞRI,ELEŞKİRT,241
KARS,AKYAKA,AĞRI,HAMUR,189
KARS,AKYAKA,AĞRI,MERKEZ,
KARS,AKYAKA,AĞRI,PATNOS,255
KARS,AKYAKA,AĞRI,TAŞLIÇAY,184
KARS,AKYAKA,AĞRI,TUTAK,216
KARS,AKYAKA,AMASYA,GÖYNÜCEK,867
KARS,AKYAKA,AMASYA,GÜMÜŞHACIKÖY,917
KARS,AKYAKA,AMASYA,HAMAMÖZÜ,939
KARS,AKYAKA,AMASYA,MERKEZ,
KARS,AKYAKA,AMASYA,MERZİFON,865
KARS,AKYAKA,AMASYA,SULUOVA,845
KARS,AKYAKA,AMASYA,TAŞOVA,773
KARS,AKYAKA,ANKARA,AKYURT,1132
