sehirAdikaynak,ilceAdiKaynak,sehirAdiHedef,ilceAdiHedef,mesafe
DİYARBAKIR,BAĞLAR,ADANA,ALADAĞ,
DİYARBAKIR,BAĞLAR,ADANA,CEYHAN,483
DİYARBAKIR,BAĞLAR,ADANA,ÇUKUROVA,524
DİYARBAKIR,BAĞLAR,ADANA,FEKE,552
DİYARBAKIR,BAĞLAR,ADANA,İMAMOĞLU,519
DİYARBAKIR,BAĞLAR,ADANA,KARAİSALI,570
DİYARBAKIR,BAĞLAR,ADANA,KARATAŞ,574
DİYARBAKIR,BAĞLAR,ADANA,KOZAN,505
DİYARBAKIR,BAĞLAR,ADANA,POZANTI,620
DİYARBAKIR,BAĞLAR,ADANA,SAİMBEYLİ,552
DİYARBAKIR,BAĞLAR,ADANA,SARIÇAM,526
DİYARBAKIR,BAĞLAR,ADANA,SEYHAN,524
DİYARBAKIR,BAĞLAR,ADANA,TUFANBEYLİ,494
DİYARBAKIR,BAĞLAR,ADANA,YUMURTALIK,502
DİYARBAKIR,BAĞLAR,ADANA,YÜREĞİR,524
DİYARBAKIR,BAĞLAR,ADIYAMAN,BESNİ,265
DİYARBAKIR,BAĞLAR,ADIYAMAN,ÇELİKHAN,224
DİYARBAKIR,BAĞLAR,ADIYAMAN,GERGER,163
DİYARBAKIR,BAĞLAR,ADIYAMAN,GÖLBAŞI,283
DİYARBAKIR,BAĞLAR,ADIYAMAN,KAHTA,175
DİYARBAKIR,BAĞLAR,ADIYAMAN,MERKEZ,
DİYARBAKIR,BAĞLAR,ADIYAMAN,SAMSAT,299
DİYARBAKIR,BAĞLAR,ADIYAMAN,SİNCİK,192
DİYARBAKIR,BAĞLAR,ADIYAMAN,TUT,270
DİYARBAKIR,BAĞLAR,AFYONKARAHİSAR,BAŞMAKÇI,1167
DİYARBAKIR,BAĞLAR,AFYONKARAHİSAR,BAYAT,1093
DİYARBAKIR,BAĞLAR,AFYONKARAHİSAR,BOLVADİN,1052
DİYARBAKIR,BAĞLAR,AFYONKARAHİSAR,ÇAY,1038
DİYARBAKIR,BAĞLAR,AFYONKARAHİSAR,ÇOBANLAR,1073
DİYARBAKIR,BAĞLAR,AFYONKARAHİSAR,DAZKIRI,1176
DİYARBAKIR,BAĞLAR,AFYONKARAHİSAR,DİNAR,1141
DİYARBAKIR,BAĞLAR,AFYONKARAHİSAR,EMİRDAĞ,1089
DİYARBAKIR,BAĞLAR,AFYONKARAHİSAR,EVCİLER,1171
DİYARBAKIR,BAĞLAR,AFYONKARAHİSAR,HOCALAR,1188
DİYARBAKIR,BAĞLAR,AFYONKARAHİSAR,İHSANİYE,1124
DİYARBAKIR,BAĞLAR,AFYONKARAHİSAR,İSCEHİSAR,1106
DİYARBAKIR,BAĞLAR,AFYONKARAHİSAR,KIZILÖREN,1153
DİYARBAKIR,BAĞLAR,AFYONKARAHİSAR,MERKEZ,1085
DİYARBAKIR,BAĞLAR,AFYONKARAHİSAR,SANDIKLI,1159
DİYARBAKIR,BAĞLAR,AFYONKARAHİSAR,SİNANPAŞA,
DİYARBAKIR,BAĞLAR,AFYONKARAHİSAR,SULTANDAĞI,1018
DİYARBAKIR,BAĞLAR,AFYONKARAHİSAR,ŞUHUT,1103
DİYARBAKIR,BAĞLAR,AĞRI,DİYADİN,441
DİYARBAKIR,BAĞLAR,AĞRI,DOĞUBAYAZIT,
DİYARBAKIR,BAĞLAR,AĞRI,ELEŞKİRT,443
DİYARBAKIR,BAĞLAR,AĞRI,HAMUR,428
DİYARBAKIR,BAĞLAR,AĞRI,MERKEZ,491
DİYARBAKIR,BAĞLAR,AĞRI,PATNOS,362
DİYARBAKIR,BAĞLAR,AĞRI,TAŞLIÇAY,472
DİYARBAKIR,BAĞLAR,AĞRI,TUTAK,402
DİYARBAKIR,BAĞLAR,AMASYA,GÖYNÜCEK,709
DİYARBAKIR,BAĞLAR,AMASYA,GÜMÜŞHACIKÖY,785
DİYARBAKIR,BAĞLAR,AMASYA,HAMAMÖZÜ,794
DİYARBAKIR,BAĞLAR,AMASYA,MERKEZ,
DİYARBAKIR,BAĞLAR,AMASYA,MERZİFON,725
DİYARBAKIR,BAĞLAR,AMASYA,SULUOVA,703
DİYARBAKIR,BAĞLAR,AMASYA,TAŞOVA,708
DİYARBAKIR,BAĞLAR,ANKARA,AKYURT,897
DİYARBAKIR,BAĞLAR,ANKARA,ALTINDAĞ,891
DİYARBAKIR,BAĞLAR,ANKARA,AYAŞ,1072
DİYARBAKIR,BAĞLAR,ANKARA,BALA,949
DİYARBAKIR,BAĞLAR,ANKARA,BEYPAZARI,1104
DİYARBAKIR,BAĞLAR,ANKARA,ÇAMLIDERE,998
DİYARBAKIR,BAĞLAR,ANKARA,ÇANKAYA,886
DİYARBAKIR,BAĞLAR,ANKARA,ÇUBUK,911
DİYARBAKIR,BAĞLAR,ANKARA,ELMADAĞ,1040
DİYARBAKIR,BAĞLAR,ANKARA,ETİMESGUT,1026
DİYARBAKIR,BAĞLAR,ANKARA,EVREN,882
DİYARBAKIR,BAĞLAR,ANKARA,GÖLBAŞI,995
DİYARBAKIR,BAĞLAR,ANKARA,GÜDÜL,1107
DİYARBAKIR,BAĞLAR,ANKARA,HAYMANA,989
DİYARBAKIR,BAĞLAR,ANKARA,KAHRAMANKAZAN,
DİYARBAKIR,BAĞLAR,ANKARA,KALECİK,1015
DİYARBAKIR,BAĞLAR,ANKARA,KEÇİÖREN,889
DİYARBAKIR,BAĞLAR,ANKARA,KIZILCAHAMAM,1089
DİYARBAKIR,BAĞLAR,ANKARA,MAMAK,886
DİYARBAKIR,BAĞLAR,ANKARA,NALLIHAN,1161
DİYARBAKIR,BAĞLAR,ANKARA,POLATLI,1062
DİYARBAKIR,BAĞLAR,ANKARA,PURSAKLAR,1030
DİYARBAKIR,BAĞLAR,ANKARA,SİNCAN,1038
DİYARBAKIR,BAĞLAR,ANKARA,ŞEREFLİKOÇHİSAR,864
DİYARBAKIR,BAĞLAR,ANKARA,YENİMAHALLE,923
DİYARBAKIR,BAĞLAR,ANTALYA,AKSEKİ,
DİYARBAKIR,BAĞLAR,ANTALYA,AKSU,
DİYARBAKIR,BAĞLAR,ANTALYA,ALANYA,934
DİYARBAKIR,BAĞLAR,ANTALYA,DEMRE,1310
DİYARBAKIR,BAĞLAR,ANTALYA,DÖŞEMEALTI,1187
DİYARBAKIR,BAĞLAR,ANTALYA,ELMALI,1195
DİYARBAKIR,BAĞLAR,ANTALYA,FİNİKE,1280
DİYARBAKIR,BAĞLAR,ANTALYA,GAZİPAŞA,903
DİYARBAKIR,BAĞLAR,ANTALYA,GÜNDOĞMUŞ,1094
DİYARBAKIR,BAĞLAR,ANTALYA,İBRADI,
DİYARBAKIR,BAĞLAR,ANTALYA,KAŞ,1354
DİYARBAKIR,BAĞLAR,ANTALYA,KEMER,1169
DİYARBAKIR,BAĞLAR,ANTALYA,KEPEZ,1137
DİYARBAKIR,BAĞLAR,ANTALYA,KONYAALTI,1191
