sehirAdikaynak,ilceAdiKaynak,sehirAdiHedef,ilceAdiHedef,mesafe
ŞIRNAK,BEYTÜŞŞEBAP,ADANA,ALADAĞ,
ŞIRNAK,BEYTÜŞŞEBAP,ADANA,CEYHAN,801
ŞIRNAK,BEYTÜŞŞEBAP,ADANA,ÇUKUROVA,846
ŞIRNAK,BEYTÜŞŞEBAP,ADANA,FEKE,916
ŞIRNAK,BEYTÜŞŞEBAP,ADANA,İMAMOĞLU,844
ŞIRNAK,BEYTÜŞŞEBAP,ADANA,KARAİSALI,918
ŞIRNAK,BEYTÜŞŞEBAP,ADANA,KARATAŞ,900
ŞIRNAK,BEYTÜŞŞEBAP,ADANA,KOZAN,869
ŞIRNAK,BEYTÜŞŞEBAP,ADANA,POZANTI,964
ŞIRNAK,BEYTÜŞŞEBAP,ADANA,SAİMBEYLİ,876
ŞIRNAK,BEYTÜŞŞEBAP,ADANA,SARIÇAM,850
ŞIRNAK,BEYTÜŞŞEBAP,ADANA,SEYHAN,841
ŞIRNAK,BEYTÜŞŞEBAP,ADANA,TUFANBEYLİ,846
ŞIRNAK,BEYTÜŞŞEBAP,ADANA,YUMURTALIK,832
ŞIRNAK,BEYTÜŞŞEBAP,ADANA,YÜREĞİR,844
ŞIRNAK,BEYTÜŞŞEBAP,ADIYAMAN,BESNİ,
ŞIRNAK,BEYTÜŞŞEBAP,ADIYAMAN,ÇELİKHAN,644
ŞIRNAK,BEYTÜŞŞEBAP,ADIYAMAN,GERGER,700
ŞIRNAK,BEYTÜŞŞEBAP,ADIYAMAN,GÖLBAŞI,622
ŞIRNAK,BEYTÜŞŞEBAP,ADIYAMAN,KAHTA,622
ŞIRNAK,BEYTÜŞŞEBAP,ADIYAMAN,MERKEZ,
ŞIRNAK,BEYTÜŞŞEBAP,ADIYAMAN,SAMSAT,647
ŞIRNAK,BEYTÜŞŞEBAP,ADIYAMAN,SİNCİK,667
ŞIRNAK,BEYTÜŞŞEBAP,ADIYAMAN,TUT,618
ŞIRNAK,BEYTÜŞŞEBAP,AFYONKARAHİSAR,BAŞMAKÇI,
ŞIRNAK,BEYTÜŞŞEBAP,AFYONKARAHİSAR,BAYAT,
ŞIRNAK,BEYTÜŞŞEBAP,AFYONKARAHİSAR,BOLVADİN,1370
ŞIRNAK,BEYTÜŞŞEBAP,AFYONKARAHİSAR,ÇAY,1351
ŞIRNAK,BEYTÜŞŞEBAP,AFYONKARAHİSAR,ÇOBANLAR,1391
ŞIRNAK,BEYTÜŞŞEBAP,AFYONKARAHİSAR,DAZKIRI,1501
ŞIRNAK,BEYTÜŞŞEBAP,AFYONKARAHİSAR,DİNAR,1459
ŞIRNAK,BEYTÜŞŞEBAP,AFYONKARAHİSAR,EMİRDAĞ,1407
ŞIRNAK,BEYTÜŞŞEBAP,AFYONKARAHİSAR,EVCİLER,1495
ŞIRNAK,BEYTÜŞŞEBAP,AFYONKARAHİSAR,HOCALAR,1513
ŞIRNAK,BEYTÜŞŞEBAP,AFYONKARAHİSAR,İHSANİYE,1448
ŞIRNAK,BEYTÜŞŞEBAP,AFYONKARAHİSAR,İSCEHİSAR,1410
ŞIRNAK,BEYTÜŞŞEBAP,AFYONKARAHİSAR,KIZILÖREN,1478
